Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:23:37.780
#Sample rate: 50000Hz
#Samples: 1299048

time, angle, A, B
14.046560, -30.234375, 0, 0
14.046780, -30.058594, 1, 0
14.047000, -29.882812, 1, 1
14.047240, -29.707031, 0, 1
14.047520, -29.531250, 0, 0
14.047740, -29.355469, 1, 0
14.047960, -29.179688, 1, 1
14.048180, -29.003906, 0, 1
14.048460, -28.828125, 0, 0
14.048680, -28.652344, 1, 0
14.048900, -28.476562, 1, 1
14.049120, -28.300781, 0, 1
14.049400, -28.125000, 0, 0
14.049600, -27.949219, 1, 0
14.049820, -27.773438, 1, 1
14.050040, -27.597656, 0, 1
14.050320, -27.421875, 0, 0
14.050520, -27.246094, 1, 0
14.050740, -27.070312, 1, 1
14.050980, -26.894531, 0, 1
14.051240, -26.718750, 0, 0
14.051440, -26.542969, 1, 0
14.051660, -26.367188, 1, 1
14.051900, -26.191406, 0, 1
14.052160, -26.015625, 0, 0
14.052380, -25.839844, 1, 0
14.052600, -25.664062, 1, 1
14.052820, -25.488281, 0, 1
14.053080, -25.312500, 0, 0
14.053300, -25.136719, 1, 0
14.053520, -24.960938, 1, 1
14.053740, -24.785156, 0, 1
14.054020, -24.609375, 0, 0
14.054220, -24.433594, 1, 0
14.054440, -24.257812, 1, 1
14.054660, -24.082031, 0, 1
14.054940, -23.906250, 0, 0
14.055140, -23.730469, 1, 0
14.055360, -23.554688, 1, 1
14.055580, -23.378906, 0, 1
14.055840, -23.203125, 0, 0
14.056040, -23.027344, 1, 0
14.056260, -22.851562, 1, 1
14.056480, -22.675781, 0, 1
14.056740, -22.500000, 0, 0
14.056960, -22.324219, 1, 0
14.057180, -22.148438, 1, 1
14.057400, -21.972656, 0, 1
14.057660, -21.796875, 0, 0
14.057860, -21.621094, 1, 0
14.058080, -21.445312, 1, 1
14.058300, -21.269531, 0, 1
14.058560, -21.093750, 0, 0
14.058760, -20.917969, 1, 0
14.058980, -20.742188, 1, 1
14.059200, -20.566406, 0, 1
14.059460, -20.390625, 0, 0
14.059660, -20.214844, 1, 0
14.059860, -20.039062, 1, 1
14.060100, -19.863281, 0, 1
14.060360, -19.687500, 0, 0
14.060560, -19.511719, 1, 0
14.060760, -19.335938, 1, 1
14.060980, -19.160156, 0, 1
14.061240, -18.984375, 0, 0
14.061460, -18.808594, 1, 0
14.061660, -18.632812, 1, 1
14.061900, -18.457031, 0, 1
14.062160, -18.281250, 0, 0
14.062360, -18.105469, 1, 0
14.062560, -17.929688, 1, 1
14.062780, -17.753906, 0, 1
14.063040, -17.578125, 0, 0
14.063240, -17.402344, 1, 0
14.063460, -17.226562, 1, 1
14.063680, -17.050781, 0, 1
14.063940, -16.875000, 0, 0
14.064140, -16.699219, 1, 0
14.064340, -16.523438, 1, 1
14.064560, -16.347656, 0, 1
14.064820, -16.171875, 0, 0
14.065020, -15.996094, 1, 0
14.065240, -15.820312, 1, 1
14.065460, -15.644531, 0, 1
14.065720, -15.468750, 0, 0
14.065920, -15.292969, 1, 0
14.066120, -15.117188, 1, 1
14.066340, -14.941406, 0, 1
14.066600, -14.765625, 0, 0
14.066800, -14.589844, 1, 0
14.067000, -14.414062, 1, 1
14.067220, -14.238281, 0, 1
14.067480, -14.062500, 0, 0
14.067680, -13.886719, 1, 0
14.067880, -13.710938, 1, 1
14.068100, -13.535156, 0, 1
14.068360, -13.359375, 0, 0
14.068540, -13.183594, 1, 0
14.068740, -13.007812, 1, 1
14.068960, -12.832031, 0, 1
14.069220, -12.656250, 0, 0
14.069420, -12.480469, 1, 0
14.069640, -12.304688, 1, 1
14.069860, -12.128906, 0, 1
14.070120, -11.953125, 0, 0
14.070320, -11.777344, 1, 0
14.070520, -11.601562, 1, 1
14.070740, -11.425781, 0, 1
14.071000, -11.250000, 0, 0
14.071200, -11.074219, 1, 0
14.071400, -10.898438, 1, 1
14.071620, -10.722656, 0, 1
14.071880, -10.546875, 0, 0
14.072060, -10.371094, 1, 0
14.072280, -10.195312, 1, 1
14.072480, -10.019531, 0, 1
14.072740, -9.843750, 0, 0
14.072940, -9.667969, 1, 0
14.073140, -9.492188, 1, 1
14.073360, -9.316406, 0, 1
14.073620, -9.140625, 0, 0
14.073820, -8.964844, 1, 0
14.074020, -8.789062, 1, 1
14.074240, -8.613281, 0, 1
14.074480, -8.437500, 0, 0
14.074680, -8.261719, 1, 0
14.074880, -8.085938, 1, 1
14.075100, -7.910156, 0, 1
14.075360, -7.734375, 0, 0
14.075560, -7.558594, 1, 0
14.075760, -7.382812, 1, 1
14.075980, -7.207031, 0, 1
14.076220, -7.031250, 0, 0
14.076420, -6.855469, 1, 0
14.076620, -6.679688, 1, 1
14.076840, -6.503906, 0, 1
14.077100, -6.328125, 0, 0
14.077300, -6.152344, 1, 0
14.077500, -5.976562, 1, 1
14.077700, -5.800781, 0, 1
14.077960, -5.625000, 0, 0
14.078160, -5.449219, 1, 0
14.078360, -5.273438, 1, 1
14.078580, -5.097656, 0, 1
14.078820, -4.921875, 0, 0
14.079020, -4.746094, 1, 0
14.079220, -4.570312, 1, 1
14.079440, -4.394531, 0, 1
14.079700, -4.218750, 0, 0
14.079900, -4.042969, 1, 0
14.080100, -3.867188, 1, 1
14.080320, -3.691406, 0, 1
14.080560, -3.515625, 0, 0
14.080760, -3.339844, 1, 0
14.080980, -3.164062, 1, 1
14.081200, -2.988281, 0, 1
14.081440, -2.812500, 0, 0
14.081640, -2.636719, 1, 0
14.081860, -2.460938, 1, 1
14.082060, -2.285156, 0, 1
14.082320, -2.109375, 0, 0
14.082500, -1.933594, 1, 0
14.082700, -1.757812, 1, 1
14.082920, -1.582031, 0, 1
14.083180, -1.406250, 0, 0
14.083360, -1.230469, 1, 0
14.083580, -1.054688, 1, 1
14.083780, -0.878906, 0, 1
14.084040, -0.703125, 0, 0
14.084240, -0.527344, 1, 0
14.084440, -0.351562, 1, 1
14.084660, -0.175781, 0, 1
14.084900, 0.000000, 0, 0
14.085120, 0.175781, 1, 0
14.085320, 0.351562, 1, 1
14.085520, 0.527344, 0, 1
14.085780, 0.703125, 0, 0
14.085980, 0.878906, 1, 0
14.086180, 1.054688, 1, 1
14.086400, 1.230469, 0, 1
14.086660, 1.406250, 0, 0
14.086860, 1.582031, 1, 0
14.087060, 1.757812, 1, 1
14.087260, 1.933594, 0, 1
14.087520, 2.109375, 0, 0
14.087700, 2.285156, 1, 0
14.087920, 2.460938, 1, 1
14.088140, 2.636719, 0, 1
14.088380, 2.812500, 0, 0
14.088560, 2.988281, 1, 0
14.088780, 3.164062, 1, 1
14.088980, 3.339844, 0, 1
14.089240, 3.515625, 0, 0
14.089440, 3.691406, 1, 0
14.089640, 3.867188, 1, 1
14.089860, 4.042969, 0, 1
14.090100, 4.218750, 0, 0
14.090300, 4.394531, 1, 0
14.090520, 4.570312, 1, 1
14.090740, 4.746094, 0, 1
14.090980, 4.921875, 0, 0
14.091180, 5.097656, 1, 0
14.091400, 5.273438, 1, 1
14.091620, 5.449219, 0, 1
14.091860, 5.625000, 0, 0
14.092060, 5.800781, 1, 0
14.092260, 5.976562, 1, 1
14.092480, 6.152344, 0, 1
14.092740, 6.328125, 0, 0
14.092920, 6.503906, 1, 0
14.093120, 6.679688, 1, 1
14.093340, 6.855469, 0, 1
14.093580, 7.031250, 0, 0
14.093780, 7.207031, 1, 0
14.094000, 7.382812, 1, 1
14.094200, 7.558594, 0, 1
14.094460, 7.734375, 0, 0
14.094640, 7.910156, 1, 0
14.094860, 8.085938, 1, 1
14.095080, 8.261719, 0, 1
14.095340, 8.437500, 0, 0
14.095540, 8.613281, 1, 0
14.095740, 8.789062, 1, 1
14.095960, 8.964844, 0, 1
14.096220, 9.140625, 0, 0
14.096400, 9.316406, 1, 0
14.096600, 9.492188, 1, 1
14.096840, 9.667969, 0, 1
14.097100, 9.843750, 0, 0
14.097300, 10.019531, 1, 0
14.097500, 10.195312, 1, 1
14.097720, 10.371094, 0, 1
14.097960, 10.546875, 0, 0
14.098160, 10.722656, 1, 0
14.098360, 10.898438, 1, 1
14.098580, 11.074219, 0, 1
14.098840, 11.250000, 0, 0
14.099040, 11.425781, 1, 0
14.099260, 11.601562, 1, 1
14.099480, 11.777344, 0, 1
14.099720, 11.953125, 0, 0
14.099920, 12.128906, 1, 0
14.100120, 12.304688, 1, 1
14.100340, 12.480469, 0, 1
14.100600, 12.656250, 0, 0
14.100800, 12.832031, 1, 0
14.101020, 13.007812, 1, 1
14.101220, 13.183594, 0, 1
14.101480, 13.359375, 0, 0
14.101680, 13.535156, 1, 0
14.101880, 13.710938, 1, 1
14.102100, 13.886719, 0, 1
14.102360, 14.062500, 0, 0
14.102560, 14.238281, 1, 0
14.102780, 14.414062, 1, 1
14.103000, 14.589844, 0, 1
14.103260, 14.765625, 0, 0
14.103440, 14.941406, 1, 0
14.103660, 15.117188, 1, 1
14.103880, 15.292969, 0, 1
14.104140, 15.468750, 0, 0
14.104340, 15.644531, 1, 0
14.104560, 15.820312, 1, 1
14.104760, 15.996094, 0, 1
14.105020, 16.171875, 0, 0
14.105220, 16.347656, 1, 0
14.105420, 16.523438, 1, 1
14.105640, 16.699219, 0, 1
14.105900, 16.875000, 0, 0
14.106100, 17.050781, 1, 0
14.106320, 17.226562, 1, 1
14.106540, 17.402344, 0, 1
14.106800, 17.578125, 0, 0
14.107000, 17.753906, 1, 0
14.107220, 17.929688, 1, 1
14.107440, 18.105469, 0, 1
14.107700, 18.281250, 0, 0
14.107900, 18.457031, 1, 0
14.108120, 18.632812, 1, 1
14.108340, 18.808594, 0, 1
14.108600, 18.984375, 0, 0
14.108800, 19.160156, 1, 0
14.109020, 19.335938, 1, 1
14.109240, 19.511719, 0, 1
14.109500, 19.687500, 0, 0
14.109700, 19.863281, 1, 0
14.109920, 20.039062, 1, 1
14.110140, 20.214844, 0, 1
14.110400, 20.390625, 0, 0
14.110600, 20.566406, 1, 0
14.110820, 20.742188, 1, 1
14.111040, 20.917969, 0, 1
14.111300, 21.093750, 0, 0
14.111500, 21.269531, 1, 0
14.111720, 21.445312, 1, 1
14.111940, 21.621094, 0, 1
14.112200, 21.796875, 0, 0
14.112420, 21.972656, 1, 0
14.112640, 22.148438, 1, 1
14.112860, 22.324219, 0, 1
14.113120, 22.500000, 0, 0
14.113340, 22.675781, 1, 0
14.113540, 22.851562, 1, 1
14.113780, 23.027344, 0, 1
14.114040, 23.203125, 0, 0
14.114260, 23.378906, 1, 0
14.114460, 23.554688, 1, 1
14.114700, 23.730469, 0, 1
14.114960, 23.906250, 0, 0
14.115160, 24.082031, 1, 0
14.115380, 24.257812, 1, 1
14.115600, 24.433594, 0, 1
14.115880, 24.609375, 0, 0
14.116080, 24.785156, 1, 0
14.116300, 24.960938, 1, 1
14.116520, 25.136719, 0, 1
14.116780, 25.312500, 0, 0
14.116980, 25.488281, 1, 0
14.117200, 25.664062, 1, 1
14.117440, 25.839844, 0, 1
14.117700, 26.015625, 0, 0
14.117920, 26.191406, 1, 0
14.118140, 26.367188, 1, 1
14.118360, 26.542969, 0, 1
14.118640, 26.718750, 0, 0
14.118840, 26.894531, 1, 0
14.119060, 27.070312, 1, 1
14.119300, 27.246094, 0, 1
14.119580, 27.421875, 0, 0
14.119800, 27.597656, 1, 0
14.120020, 27.773438, 1, 1
14.120260, 27.949219, 0, 1
14.120520, 28.125000, 0, 0
14.120740, 28.300781, 1, 0
14.120960, 28.476562, 1, 1
14.121200, 28.652344, 0, 1
14.121480, 28.828125, 0, 0
14.121680, 29.003906, 1, 0
14.121900, 29.179688, 1, 1
14.122140, 29.355469, 0, 1
14.122400, 29.531250, 0, 0
14.122620, 29.707031, 1, 0
14.122840, 29.882812, 1, 1
14.123080, 30.058594, 0, 1
14.123340, 30.234375, 0, 0
14.123560, 30.410156, 1, 0
14.123780, 30.585938, 1, 1
14.124040, 30.761719, 0, 1
14.124320, 30.937500, 0, 0
14.124520, 31.113281, 1, 0
14.124740, 31.289062, 1, 1
14.124980, 31.464844, 0, 1
14.125260, 31.640625, 0, 0
14.125500, 31.816406, 1, 0
14.125720, 31.992188, 1, 1
14.125960, 32.167969, 0, 1
14.126240, 32.343750, 0, 0
14.126460, 32.519531, 1, 0
14.126700, 32.695312, 1, 1
14.126920, 32.871094, 0, 1
14.127200, 33.046875, 0, 0
14.127440, 33.222656, 1, 0
14.127660, 33.398438, 1, 1
14.127900, 33.574219, 0, 1
14.128180, 33.750000, 0, 0
14.128400, 33.925781, 1, 0
14.128620, 34.101562, 1, 1
14.128860, 34.277344, 0, 1
14.129160, 34.453125, 0, 0
14.129360, 34.628906, 1, 0
14.129600, 34.804688, 1, 1
14.129840, 34.980469, 0, 1
14.130120, 35.156250, 0, 0
14.130340, 35.332031, 1, 0
14.130580, 35.507812, 1, 1
14.130840, 35.683594, 0, 1
14.131120, 35.859375, 0, 0
14.131340, 36.035156, 1, 0
14.131580, 36.210938, 1, 1
14.131820, 36.386719, 0, 1
14.132120, 36.562500, 0, 0
14.132340, 36.738281, 1, 0
14.132580, 36.914062, 1, 1
14.132840, 37.089844, 0, 1
14.133120, 37.265625, 0, 0
14.133360, 37.441406, 1, 0
14.133600, 37.617188, 1, 1
14.133840, 37.792969, 0, 1
14.134140, 37.968750, 0, 0
14.134360, 38.144531, 1, 0
14.134600, 38.320312, 1, 1
14.134860, 38.496094, 0, 1
14.135160, 38.671875, 0, 0
14.135380, 38.847656, 1, 0
14.135620, 39.023438, 1, 1
14.135880, 39.199219, 0, 1
14.136180, 39.375000, 0, 0
14.136400, 39.550781, 1, 0
14.136640, 39.726562, 1, 1
14.136880, 39.902344, 0, 1
14.137180, 40.078125, 0, 0
14.137420, 40.253906, 1, 0
14.137660, 40.429688, 1, 1
14.137920, 40.605469, 0, 1
14.138220, 40.781250, 0, 0
14.138460, 40.957031, 1, 0
14.138700, 41.132812, 1, 1
14.138960, 41.308594, 0, 1
14.139260, 41.484375, 0, 0
14.139520, 41.660156, 1, 0
14.139760, 41.835938, 1, 1
14.140020, 42.011719, 0, 1
14.140320, 42.187500, 0, 0
14.140560, 42.363281, 1, 0
14.140800, 42.539062, 1, 1
14.141080, 42.714844, 0, 1
14.141380, 42.890625, 0, 0
14.141620, 43.066406, 1, 0
14.141880, 43.242188, 1, 1
14.142140, 43.417969, 0, 1
14.142440, 43.593750, 0, 0
14.142680, 43.769531, 1, 0
14.142940, 43.945312, 1, 1
14.143200, 44.121094, 0, 1
14.143520, 44.296875, 0, 0
14.143740, 44.472656, 1, 0
14.144000, 44.648438, 1, 1
14.144260, 44.824219, 0, 1
14.144580, 45.000000, 0, 0
14.144820, 45.175781, 1, 0
14.145080, 45.351562, 1, 1
14.145360, 45.527344, 0, 1
14.145660, 45.703125, 0, 0
14.145920, 45.878906, 1, 0
14.146200, 46.054688, 1, 1
14.146460, 46.230469, 0, 1
14.146780, 46.406250, 0, 0
14.147040, 46.582031, 1, 0
14.147300, 46.757812, 1, 1
14.147580, 46.933594, 0, 1
14.147900, 47.109375, 0, 0
14.148160, 47.285156, 1, 0
14.148420, 47.460938, 1, 1
14.148700, 47.636719, 0, 1
14.149020, 47.812500, 0, 0
14.149240, 47.988281, 1, 0
14.149520, 48.164062, 1, 1
14.149800, 48.339844, 0, 1
14.150120, 48.515625, 0, 0
14.150380, 48.691406, 1, 0
14.150640, 48.867188, 1, 1
14.150920, 49.042969, 0, 1
14.151240, 49.218750, 0, 0
14.151520, 49.394531, 1, 0
14.151780, 49.570312, 1, 1
14.152080, 49.746094, 0, 1
14.152400, 49.921875, 0, 0
14.152680, 50.097656, 1, 0
14.152960, 50.273438, 1, 1
14.153240, 50.449219, 0, 1
14.153580, 50.625000, 0, 0
14.153840, 50.800781, 1, 0
14.154120, 50.976562, 1, 1
14.154420, 51.152344, 0, 1
14.154760, 51.328125, 0, 0
14.155020, 51.503906, 1, 0
14.155300, 51.679688, 1, 1
14.155580, 51.855469, 0, 1
14.155940, 52.031250, 0, 0
14.156200, 52.207031, 1, 0
14.156480, 52.382812, 1, 1
14.156780, 52.558594, 0, 1
14.157140, 52.734375, 0, 0
14.157400, 52.910156, 1, 0
14.157700, 53.085938, 1, 1
14.158000, 53.261719, 0, 1
14.158360, 53.437500, 0, 0
14.158620, 53.613281, 1, 0
14.158920, 53.789062, 1, 1
14.159240, 53.964844, 0, 1
14.159580, 54.140625, 0, 0
14.159880, 54.316406, 1, 0
14.160180, 54.492188, 1, 1
14.160480, 54.667969, 0, 1
14.160840, 54.843750, 0, 0
14.161120, 55.019531, 1, 0
14.161420, 55.195312, 1, 1
14.161740, 55.371094, 0, 1
14.162100, 55.546875, 0, 0
14.162380, 55.722656, 1, 0
14.162680, 55.898438, 1, 1
14.163000, 56.074219, 0, 1
14.163380, 56.250000, 0, 0
14.163660, 56.425781, 1, 0
14.163960, 56.601562, 1, 1
14.164280, 56.777344, 0, 1
14.164660, 56.953125, 0, 0
14.164960, 57.128906, 1, 0
14.165260, 57.304688, 1, 1
14.165600, 57.480469, 0, 1
14.165980, 57.656250, 0, 0
14.166280, 57.832031, 1, 0
14.166580, 58.007812, 1, 1
14.166920, 58.183594, 0, 1
14.167300, 58.359375, 0, 0
14.167620, 58.535156, 1, 0
14.167920, 58.710938, 1, 1
14.168260, 58.886719, 0, 1
14.168660, 59.062500, 0, 0
14.168960, 59.238281, 1, 0
14.169300, 59.414062, 1, 1
14.169640, 59.589844, 0, 1
14.170040, 59.765625, 0, 0
14.170360, 59.941406, 1, 0
14.170680, 60.117188, 1, 1
14.171040, 60.292969, 0, 1
14.171440, 60.468750, 0, 0
14.171760, 60.644531, 1, 0
14.172100, 60.820312, 1, 1
14.172460, 60.996094, 0, 1
14.172880, 61.171875, 0, 0
14.173180, 61.347656, 1, 0
14.173520, 61.523438, 1, 1
14.173880, 61.699219, 0, 1
14.174300, 61.875000, 0, 0
14.174620, 62.050781, 1, 0
14.174980, 62.226562, 1, 1
14.175340, 62.402344, 0, 1
14.175760, 62.578125, 0, 0
14.176100, 62.753906, 1, 0
14.176440, 62.929688, 1, 1
14.176820, 63.105469, 0, 1
14.177260, 63.281250, 0, 0
14.177620, 63.457031, 1, 0
14.177980, 63.632812, 1, 1
14.178360, 63.808594, 0, 1
14.178800, 63.984375, 0, 0
14.179160, 64.160156, 1, 0
14.179520, 64.335938, 1, 1
14.179920, 64.511719, 0, 1
14.180380, 64.687500, 0, 0
14.180740, 64.863281, 1, 0
14.181120, 65.039062, 1, 1
14.181540, 65.214844, 0, 1
14.182000, 65.390625, 0, 0
14.182380, 65.566406, 1, 0
14.182760, 65.742188, 1, 1
14.183160, 65.917969, 0, 1
14.183640, 66.093750, 0, 0
14.184000, 66.269531, 1, 0
14.184400, 66.445312, 1, 1
14.184820, 66.621094, 0, 1
14.185300, 66.796875, 0, 0
14.185680, 66.972656, 1, 0
14.186100, 67.148438, 1, 1
14.186500, 67.324219, 0, 1
14.187020, 67.500000, 0, 0
14.187420, 67.675781, 1, 0
14.187820, 67.851562, 1, 1
14.188280, 68.027344, 0, 1
14.188800, 68.203125, 0, 0
14.189220, 68.378906, 1, 0
14.189660, 68.554688, 1, 1
14.190120, 68.730469, 0, 1
14.190660, 68.906250, 0, 0
14.191080, 69.082031, 1, 0
14.191520, 69.257812, 1, 1
14.192000, 69.433594, 0, 1
14.192560, 69.609375, 0, 0
14.193000, 69.785156, 1, 0
14.193460, 69.960938, 1, 1
14.193940, 70.136719, 0, 1
14.194520, 70.312500, 0, 0
14.194960, 70.488281, 1, 0
14.195440, 70.664062, 1, 1
14.195960, 70.839844, 0, 1
14.196540, 71.015625, 0, 0
14.197020, 71.191406, 1, 0
14.197520, 71.367188, 1, 1
14.198040, 71.542969, 0, 1
14.198660, 71.718750, 0, 0
14.199160, 71.894531, 1, 0
14.199680, 72.070312, 1, 1
14.200220, 72.246094, 0, 1
14.200860, 72.421875, 0, 0
14.201360, 72.597656, 1, 0
14.201900, 72.773438, 1, 1
14.202480, 72.949219, 0, 1
14.203160, 73.125000, 0, 0
14.203720, 73.300781, 1, 0
14.204280, 73.476562, 1, 1
14.204880, 73.652344, 0, 1
14.205600, 73.828125, 0, 0
14.206180, 74.003906, 1, 0
14.206780, 74.179688, 1, 1
14.207440, 74.355469, 0, 1
14.208200, 74.531250, 0, 0
14.208820, 74.707031, 1, 0
14.209480, 74.882812, 1, 1
14.210160, 75.058594, 0, 1
14.210980, 75.234375, 0, 0
14.211640, 75.410156, 1, 0
14.212340, 75.585938, 1, 1
14.213080, 75.761719, 0, 1
14.213960, 75.937500, 0, 0
14.214680, 76.113281, 1, 0
14.215440, 76.289062, 1, 1
14.216260, 76.464844, 0, 1
14.217260, 76.640625, 0, 0
14.218060, 76.816406, 1, 0
14.218920, 76.992188, 1, 1
14.219840, 77.167969, 0, 1
14.220960, 77.343750, 0, 0
14.221880, 77.519531, 1, 0
14.222880, 77.695312, 1, 1
14.223960, 77.871094, 0, 1
14.225300, 78.046875, 0, 0
14.226380, 78.222656, 1, 0
14.227620, 78.398438, 1, 1
14.229000, 78.574219, 0, 1
14.230740, 78.750000, 0, 0
14.232300, 78.925781, 1, 0
14.234100, 79.101562, 1, 1
14.236340, 79.277344, 0, 1
14.239680, 79.453125, 0, 0
14.244960, 79.628906, 1, 0
14.250360, 79.453125, 0, 0
14.254640, 79.277344, 0, 1
14.257820, 79.101562, 1, 1
14.259920, 78.925781, 1, 0
14.261660, 78.750000, 0, 0
14.263220, 78.574219, 0, 1
14.264960, 78.398438, 1, 1
14.266280, 78.222656, 1, 0
14.267500, 78.046875, 0, 0
14.268620, 77.871094, 0, 1
14.269960, 77.695312, 1, 1
14.271000, 77.519531, 1, 0
14.271980, 77.343750, 0, 0
14.272920, 77.167969, 0, 1
14.274060, 76.992188, 1, 1
14.274940, 76.816406, 1, 0
14.275800, 76.640625, 0, 0
14.276620, 76.464844, 0, 1
14.277620, 76.289062, 1, 1
14.278420, 76.113281, 1, 0
14.279200, 75.937500, 0, 0
14.279920, 75.761719, 0, 1
14.280820, 75.585938, 1, 1
14.281540, 75.410156, 1, 0
14.282240, 75.234375, 0, 0
14.282920, 75.058594, 0, 1
14.283740, 74.882812, 1, 1
14.284420, 74.707031, 1, 0
14.285060, 74.531250, 0, 0
14.285680, 74.355469, 0, 1
14.286460, 74.179688, 1, 1
14.287100, 74.003906, 1, 0
14.287700, 73.828125, 0, 0
14.288280, 73.652344, 0, 1
14.289000, 73.476562, 1, 1
14.289600, 73.300781, 1, 0
14.290160, 73.125000, 0, 0
14.290720, 72.949219, 0, 1
14.291400, 72.773438, 1, 1
14.291960, 72.597656, 1, 0
14.292500, 72.421875, 0, 0
14.293020, 72.246094, 0, 1
14.293680, 72.070312, 1, 1
14.294180, 71.894531, 1, 0
14.294700, 71.718750, 0, 0
14.295200, 71.542969, 0, 1
14.295840, 71.367188, 1, 1
14.296340, 71.191406, 1, 0
14.296840, 71.015625, 0, 0
14.297320, 70.839844, 0, 1
14.297920, 70.664062, 1, 1
14.298420, 70.488281, 1, 0
14.298900, 70.312500, 0, 0
14.299360, 70.136719, 0, 1
14.299940, 69.960938, 1, 1
14.300400, 69.785156, 1, 0
14.300860, 69.609375, 0, 0
14.301300, 69.433594, 0, 1
14.301860, 69.257812, 1, 1
14.302340, 69.082031, 1, 0
14.302780, 68.906250, 0, 0
14.303220, 68.730469, 0, 1
14.303760, 68.554688, 1, 1
14.304200, 68.378906, 1, 0
14.304620, 68.203125, 0, 0
14.305060, 68.027344, 0, 1
14.305580, 67.851562, 1, 1
14.306020, 67.675781, 1, 0
14.306440, 67.500000, 0, 0
14.306840, 67.324219, 0, 1
14.307360, 67.148438, 1, 1
14.307760, 66.972656, 1, 0
14.308160, 66.796875, 0, 0
14.308560, 66.621094, 0, 1
14.309060, 66.445312, 1, 1
14.309440, 66.269531, 1, 0
14.309840, 66.093750, 0, 0
14.310220, 65.917969, 0, 1
14.310700, 65.742188, 1, 1
14.311100, 65.566406, 1, 0
14.311480, 65.390625, 0, 0
14.311860, 65.214844, 0, 1
14.312320, 65.039062, 1, 1
14.312720, 64.863281, 1, 0
14.313100, 64.687500, 0, 0
14.313480, 64.511719, 0, 1
14.313940, 64.335938, 1, 1
14.314320, 64.160156, 1, 0
14.314700, 63.984375, 0, 0
14.315060, 63.808594, 0, 1
14.315500, 63.632812, 1, 1
14.315860, 63.457031, 1, 0
14.316240, 63.281250, 0, 0
14.316600, 63.105469, 0, 1
14.317040, 62.929688, 1, 1
14.317400, 62.753906, 1, 0
14.317760, 62.578125, 0, 0
14.318100, 62.402344, 0, 1
14.318540, 62.226562, 1, 1
14.318880, 62.050781, 1, 0
14.319220, 61.875000, 0, 0
14.319560, 61.699219, 0, 1
14.319980, 61.523438, 1, 1
14.320340, 61.347656, 1, 0
14.320680, 61.171875, 0, 0
14.321000, 60.996094, 0, 1
14.321400, 60.820312, 1, 1
14.321740, 60.644531, 1, 0
14.322080, 60.468750, 0, 0
14.322420, 60.292969, 0, 1
14.322820, 60.117188, 1, 1
14.323160, 59.941406, 1, 0
14.323500, 59.765625, 0, 0
14.323820, 59.589844, 0, 1
14.324220, 59.414062, 1, 1
14.324560, 59.238281, 1, 0
14.324880, 59.062500, 0, 0
14.325200, 58.886719, 0, 1
14.325600, 58.710938, 1, 1
14.325920, 58.535156, 1, 0
14.326240, 58.359375, 0, 0
14.326560, 58.183594, 0, 1
14.326940, 58.007812, 1, 1
14.327260, 57.832031, 1, 0
14.327580, 57.656250, 0, 0
14.327880, 57.480469, 0, 1
14.328280, 57.304688, 1, 1
14.328580, 57.128906, 1, 0
14.328900, 56.953125, 0, 0
14.329200, 56.777344, 0, 1
14.329580, 56.601562, 1, 1
14.329900, 56.425781, 1, 0
14.330200, 56.250000, 0, 0
14.330500, 56.074219, 0, 1
14.330880, 55.898438, 1, 1
14.331180, 55.722656, 1, 0
14.331480, 55.546875, 0, 0
14.331760, 55.371094, 0, 1
14.332140, 55.195312, 1, 1
14.332440, 55.019531, 1, 0
14.332740, 54.843750, 0, 0
14.333020, 54.667969, 0, 1
14.333400, 54.492188, 1, 1
14.333700, 54.316406, 1, 0
14.333980, 54.140625, 0, 0
14.334280, 53.964844, 0, 1
14.334640, 53.789062, 1, 1
14.334940, 53.613281, 1, 0
14.335240, 53.437500, 0, 0
14.335520, 53.261719, 0, 1
14.335880, 53.085938, 1, 1
14.336160, 52.910156, 1, 0
14.336460, 52.734375, 0, 0
14.336740, 52.558594, 0, 1
14.337100, 52.382812, 1, 1
14.337380, 52.207031, 1, 0
14.337660, 52.031250, 0, 0
14.337940, 51.855469, 0, 1
14.338300, 51.679688, 1, 1
14.338580, 51.503906, 1, 0
14.338860, 51.328125, 0, 0
14.339120, 51.152344, 0, 1
14.339480, 50.976562, 1, 1
14.339760, 50.800781, 1, 0
14.340020, 50.625000, 0, 0
14.340300, 50.449219, 0, 1
14.340640, 50.273438, 1, 1
14.340920, 50.097656, 1, 0
14.341200, 49.921875, 0, 0
14.341480, 49.746094, 0, 1
14.341800, 49.570312, 1, 1
14.342100, 49.394531, 1, 0
14.342360, 49.218750, 0, 0
14.342640, 49.042969, 0, 1
14.342980, 48.867188, 1, 1
14.343240, 48.691406, 1, 0
14.343520, 48.515625, 0, 0
14.343780, 48.339844, 0, 1
14.344100, 48.164062, 1, 1
14.344380, 47.988281, 1, 0
14.344640, 47.812500, 0, 0
14.344880, 47.636719, 0, 1
14.345220, 47.460938, 1, 1
14.345460, 47.285156, 1, 0
14.345740, 47.109375, 0, 0
14.345980, 46.933594, 0, 1
14.346320, 46.757812, 1, 1
14.346600, 46.582031, 1, 0
14.346860, 46.406250, 0, 0
14.347120, 46.230469, 0, 1
