Header:,,,
#Digilent WaveForms Logic Analyzer Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321A3700F,,,
#Date Time: 2022-10-28 16:30:14.816,,,
#Sample rate: 50000Hz,,,
#Samples: 1366378,,,
,,,
time, angle, A, B
10.85944,19.6875,0,0
10.85974,19.511719,0,1
10.86012,19.335938,1,1
10.86044,19.160156,1,0
10.86074,18.984375,0,0
10.86104,18.808594,0,1
10.86142,18.632812,1,1
10.86172,18.457031,1,0
10.86202,18.28125,0,0
10.86232,18.105469,0,1
10.8627,17.929688,1,1
10.86302,17.753906,1,0
10.86332,17.578125,0,0
10.86362,17.402344,0,1
10.86398,17.226562,1,1
10.8643,17.050781,1,0
10.8646,16.875,0,0
10.86488,16.699219,0,1
10.86526,16.523438,1,1
10.86556,16.347656,1,0
10.86586,16.171875,0,0
10.86614,15.996094,0,1
10.86652,15.820312,1,1
10.8668,15.644531,1,0
10.8671,15.46875,0,0
10.8674,15.292969,0,1
10.86776,15.117188,1,1
10.86806,14.941406,1,0
10.86836,14.765625,0,0
10.86866,14.589844,0,1
10.86902,14.414062,1,1
10.86932,14.238281,1,0
10.86962,14.0625,0,0
10.86992,13.886719,0,1
10.87028,13.710938,1,1
10.87058,13.535156,1,0
10.87088,13.359375,0,0
10.87116,13.183594,0,1
10.87152,13.007812,1,1
10.8718,12.832031,1,0
10.8721,12.65625,0,0
10.8724,12.480469,0,1
10.87276,12.304688,1,1
10.87306,12.128906,1,0
10.87336,11.953125,0,0
10.87364,11.777344,0,1
10.874,11.601562,1,1
10.87428,11.425781,1,0
10.87458,11.25,0,0
10.87486,11.074219,0,1
10.87522,10.898438,1,1
10.87554,10.722656,1,0
10.87582,10.546875,0,0
10.8761,10.371094,0,1
10.87646,10.195312,1,1
10.87674,10.019531,1,0
10.87702,9.84375,0,0
10.87732,9.667969,0,1
10.87768,9.492188,1,1
10.87798,9.316406,1,0
10.87828,9.140625,0,0
10.87856,8.964844,0,1
10.87892,8.789062,1,1
10.8792,8.613281,1,0
10.87948,8.4375,0,0
10.87978,8.261719,0,1
10.88014,8.085938,1,1
10.88044,7.910156,1,0
10.88074,7.734375,0,0
10.881,7.558594,0,1
10.88136,7.382812,1,1
10.88164,7.207031,1,0
10.88194,7.03125,0,0
10.88222,6.855469,0,1
10.88258,6.679688,1,1
10.88286,6.503906,1,0
10.88314,6.328125,0,0
10.88342,6.152344,0,1
10.88378,5.976562,1,1
10.88406,5.800781,1,0
10.88434,5.625,0,0
10.88462,5.449219,0,1
10.88498,5.273438,1,1
10.88526,5.097656,1,0
10.88556,4.921875,0,0
10.88584,4.746094,0,1
10.8862,4.570312,1,1
10.8865,4.394531,1,0
10.88678,4.21875,0,0
10.88706,4.042969,0,1
10.88742,3.867188,1,1
10.88772,3.691406,1,0
10.888,3.515625,0,0
10.88828,3.339844,0,1
10.88864,3.164062,1,1
10.88892,2.988281,1,0
10.8892,2.8125,0,0
10.88946,2.636719,0,1
10.88982,2.460938,1,1
10.89012,2.285156,1,0
10.8904,2.109375,0,0
10.89068,1.933594,0,1
10.89102,1.757812,1,1
10.8913,1.582031,1,0
10.8916,1.40625,0,0
10.89188,1.230469,0,1
10.89222,1.054688,1,1
10.89252,0.878906,1,0
10.89282,0.703125,0,0
10.89308,0.527344,0,1
10.89344,0.351562,1,1
10.89372,0.175781,1,0
10.89402,0,0,0
10.8943,-0.175781,0,1
10.89464,-0.351562,1,1
10.89494,-0.527344,1,0
10.89524,-0.703125,0,0
10.8955,-0.878906,0,1
10.89586,-1.054688,1,1
10.89614,-1.230469,1,0
10.89644,-1.40625,0,0
10.89672,-1.582031,0,1
10.89706,-1.757812,1,1
10.89736,-1.933594,1,0
10.89764,-2.109375,0,0
10.89792,-2.285156,0,1
10.89828,-2.460938,1,1
10.89854,-2.636719,1,0
10.89884,-2.8125,0,0
10.89912,-2.988281,0,1
10.89948,-3.164062,1,1
10.89976,-3.339844,1,0
10.90006,-3.515625,0,0
10.90034,-3.691406,0,1
10.9007,-3.867188,1,1
10.90098,-4.042969,1,0
10.90128,-4.21875,0,0
10.90156,-4.394531,0,1
10.90192,-4.570312,1,1
10.90222,-4.746094,1,0
10.9025,-4.921875,0,0
10.90278,-5.097656,0,1
10.90312,-5.273438,1,1
10.90342,-5.449219,1,0
10.9037,-5.625,0,0
10.90398,-5.800781,0,1
10.90434,-5.976562,1,1
10.90462,-6.152344,1,0
10.9049,-6.328125,0,0
10.90518,-6.503906,0,1
10.90554,-6.679688,1,1
10.90584,-6.855469,1,0
10.90612,-7.03125,0,0
10.9064,-7.207031,0,1
10.90676,-7.382812,1,1
10.90704,-7.558594,1,0
10.90734,-7.734375,0,0
10.90762,-7.910156,0,1
10.90798,-8.085938,1,1
10.90828,-8.261719,1,0
10.90856,-8.4375,0,0
10.90884,-8.613281,0,1
10.9092,-8.789062,1,1
10.90948,-8.964844,1,0
10.90978,-9.140625,0,0
10.91006,-9.316406,0,1
10.91042,-9.492188,1,1
10.91072,-9.667969,1,0
10.91102,-9.84375,0,0
10.91128,-10.019531,0,1
10.91164,-10.195312,1,1
10.91194,-10.371094,1,0
10.91222,-10.546875,0,0
10.9125,-10.722656,0,1
10.91286,-10.898438,1,1
10.91316,-11.074219,1,0
10.91344,-11.25,0,0
10.91372,-11.425781,0,1
10.9141,-11.601562,1,1
10.9144,-11.777344,1,0
10.91468,-11.953125,0,0
10.91498,-12.128906,0,1
10.91534,-12.304688,1,1
10.91566,-12.480469,1,0
10.91594,-12.65625,0,0
10.91624,-12.832031,0,1
10.9166,-13.007812,1,1
10.91692,-13.183594,1,0
10.9172,-13.359375,0,0
10.91748,-13.535156,0,1
10.91784,-13.710938,1,1
10.91814,-13.886719,1,0
10.91844,-14.0625,0,0
10.91872,-14.238281,0,1
10.91908,-14.414062,1,1
10.9194,-14.589844,1,0
10.91968,-14.765625,0,0
10.91996,-14.941406,0,1
10.92034,-15.117188,1,1
10.92064,-15.292969,1,0
10.92094,-15.46875,0,0
10.92122,-15.644531,0,1
10.9216,-15.820312,1,1
10.9219,-15.996094,1,0
10.9222,-16.171875,0,0
10.9225,-16.347656,0,1
10.92286,-16.523438,1,1
10.92316,-16.699219,1,0
10.92346,-16.875,0,0
10.92376,-17.050781,0,1
10.92414,-17.226562,1,1
10.92446,-17.402344,1,0
10.92476,-17.578125,0,0
10.92504,-17.753906,0,1
10.92542,-17.929688,1,1
10.92574,-18.105469,1,0
10.92604,-18.28125,0,0
10.92632,-18.457031,0,1
10.9267,-18.632812,1,1
10.92702,-18.808594,1,0
10.92732,-18.984375,0,0
10.92764,-19.160156,0,1
10.92802,-19.335938,1,1
10.92832,-19.511719,1,0
10.92862,-19.6875,0,0
10.92892,-19.863281,0,1
10.9293,-20.039062,1,1
10.92962,-20.214844,1,0
10.92994,-20.390625,0,0
10.93022,-20.566406,0,1
10.93062,-20.742188,1,1
10.93092,-20.917969,1,0
10.93124,-21.09375,0,0
10.93152,-21.269531,0,1
10.93192,-21.445312,1,1
10.93224,-21.621094,1,0
10.93254,-21.796875,0,0
10.93284,-21.972656,0,1
10.93324,-22.148438,1,1
10.93356,-22.324219,1,0
10.93386,-22.5,0,0
10.93418,-22.675781,0,1
10.93456,-22.851562,1,1
10.9349,-23.027344,1,0
10.93522,-23.203125,0,0
10.93552,-23.378906,0,1
10.93592,-23.554688,1,1
10.93624,-23.730469,1,0
10.93656,-23.90625,0,0
10.93686,-24.082031,0,1
10.93726,-24.257812,1,1
10.9376,-24.433594,1,0
10.93792,-24.609375,0,0
10.93822,-24.785156,0,1
10.93862,-24.960938,1,1
10.93896,-25.136719,1,0
10.93928,-25.3125,0,0
10.9396,-25.488281,0,1
10.94,-25.664062,1,1
10.94034,-25.839844,1,0
10.94066,-26.015625,0,0
10.94098,-26.191406,0,1
10.9414,-26.367188,1,1
10.94172,-26.542969,1,0
10.94206,-26.71875,0,0
10.94236,-26.894531,0,1
10.94278,-27.070312,1,1
10.94312,-27.246094,1,0
10.94346,-27.421875,0,0
10.94378,-27.597656,0,1
10.94418,-27.773438,1,1
10.94452,-27.949219,1,0
10.94486,-28.125,0,0
10.94518,-28.300781,0,1
10.9456,-28.476562,1,1
10.94594,-28.652344,1,0
10.94626,-28.828125,0,0
10.9466,-29.003906,0,1
10.94702,-29.179688,1,1
10.94736,-29.355469,1,0
10.9477,-29.53125,0,0
10.94804,-29.707031,0,1
10.94848,-29.882812,1,1
10.94884,-30.058594,1,0
10.94918,-30.234375,0,0
10.94954,-30.410156,0,1
10.94996,-30.585938,1,1
10.95032,-30.761719,1,0
10.95066,-30.9375,0,0
10.951,-31.113281,0,1
10.95144,-31.289062,1,1
10.9518,-31.464844,1,0
10.95216,-31.640625,0,0
10.9525,-31.816406,0,1
10.95294,-31.992188,1,1
10.9533,-32.167969,1,0
10.95364,-32.34375,0,0
10.95398,-32.519531,0,1
10.95444,-32.695312,1,1
10.95478,-32.871094,1,0
10.95514,-33.046875,0,0
10.9555,-33.222656,0,1
10.95594,-33.398438,1,1
10.95632,-33.574219,1,0
10.95668,-33.75,0,0
10.95706,-33.925781,0,1
10.9575,-34.101562,1,1
10.95788,-34.277344,1,0
10.95826,-34.453125,0,0
10.95864,-34.628906,0,1
10.9591,-34.804688,1,1
10.9595,-34.980469,1,0
10.95988,-35.15625,0,0
10.96024,-35.332031,0,1
10.9607,-35.507812,1,1
10.9611,-35.683594,1,0
10.96148,-35.859375,0,0
10.96184,-36.035156,0,1
10.96232,-36.210938,1,1
10.96272,-36.386719,1,0
10.9631,-36.5625,0,0
10.96348,-36.738281,0,1
10.96396,-36.914062,1,1
10.96436,-37.089844,1,0
10.96476,-37.265625,0,0
10.96516,-37.441406,0,1
10.96564,-37.617188,1,1
10.96606,-37.792969,1,0
10.96646,-37.96875,0,0
10.96686,-38.144531,0,1
10.96736,-38.320312,1,1
10.96778,-38.496094,1,0
10.96818,-38.671875,0,0
10.96858,-38.847656,0,1
10.96908,-39.023438,1,1
10.96952,-39.199219,1,0
10.96994,-39.375,0,0
10.97034,-39.550781,0,1
10.97086,-39.726562,1,1
10.9713,-39.902344,1,0
10.97174,-40.078125,0,0
10.97214,-40.253906,0,1
10.97268,-40.429688,1,1
10.9731,-40.605469,1,0
10.97354,-40.78125,0,0
10.97396,-40.957031,0,1
10.9745,-41.132812,1,1
10.97494,-41.308594,1,0
10.97538,-41.484375,0,0
10.9758,-41.660156,0,1
10.97636,-41.835938,1,1
10.97682,-42.011719,1,0
10.97726,-42.1875,0,0
10.97772,-42.363281,0,1
10.9783,-42.539062,1,1
10.97878,-42.714844,1,0
10.97924,-42.890625,0,0
10.97972,-43.066406,0,1
10.9803,-43.242188,1,1
10.98078,-43.417969,1,0
10.98128,-43.59375,0,0
10.98174,-43.769531,0,1
10.98234,-43.945312,1,1
10.98286,-44.121094,1,0
10.98336,-44.296875,0,0
10.98384,-44.472656,0,1
10.98446,-44.648438,1,1
10.98496,-44.824219,1,0
10.98546,-45,0,0
10.98596,-45.175781,0,1
10.9866,-45.351562,1,1
10.98712,-45.527344,1,0
10.98764,-45.703125,0,0
10.98816,-45.878906,0,1
10.98882,-46.054688,1,1
10.98938,-46.230469,1,0
10.98992,-46.40625,0,0
10.99046,-46.582031,0,1
10.99114,-46.757812,1,1
10.99174,-46.933594,1,0
10.99232,-47.109375,0,0
10.99288,-47.285156,0,1
10.9936,-47.460938,1,1
10.99422,-47.636719,1,0
10.99482,-47.8125,0,0
10.9954,-47.988281,0,1
10.99614,-48.164062,1,1
10.99678,-48.339844,1,0
10.9974,-48.515625,0,0
10.99802,-48.691406,0,1
10.99882,-48.867188,1,1
10.99944,-49.042969,1,0
11.0001,-49.21875,0,0
11.00074,-49.394531,0,1
11.00158,-49.570312,1,1
11.00228,-49.746094,1,0
11.00298,-49.921875,0,0
11.00368,-50.097656,0,1
11.00458,-50.273438,1,1
11.00532,-50.449219,1,0
11.00608,-50.625,0,0
11.00686,-50.800781,0,1
11.00782,-50.976562,1,1
11.00866,-51.152344,1,0
11.0095,-51.328125,0,0
11.01032,-51.503906,0,1
11.01138,-51.679688,1,1
11.0123,-51.855469,1,0
11.01322,-52.03125,0,0
11.01414,-52.207031,0,1
11.01534,-52.382812,1,1
11.01636,-52.558594,1,0
11.0174,-52.734375,0,0
11.01846,-52.910156,0,1
11.01986,-53.085938,1,1
11.02106,-53.261719,1,0
11.0223,-53.4375,0,0
11.02358,-53.613281,0,1
11.02534,-53.789062,1,1
11.0269,-53.964844,1,0
11.02858,-54.140625,0,0
11.03042,-54.316406,0,1
11.03314,-54.492188,1,1
11.03598,-54.667969,1,0
11.0401,-54.84375,0,0
11.05122,-54.667969,1,0
11.0549,-54.492188,1,1
11.05766,-54.316406,0,1
11.06028,-54.140625,0,0
11.06202,-53.964844,1,0
11.06368,-53.789062,1,1
11.06526,-53.613281,0,1
11.06698,-53.4375,0,0
11.06822,-53.261719,1,0
11.06946,-53.085938,1,1
11.07066,-52.910156,0,1
11.07204,-52.734375,0,0
11.07306,-52.558594,1,0
11.0741,-52.382812,1,1
11.07514,-52.207031,0,1
11.07634,-52.03125,0,0
11.07722,-51.855469,1,0
11.07814,-51.679688,1,1
11.07908,-51.503906,0,1
11.08012,-51.328125,0,0
11.08094,-51.152344,1,0
11.08176,-50.976562,1,1
11.08262,-50.800781,0,1
11.08358,-50.625,0,0
11.08434,-50.449219,1,0
11.0851,-50.273438,1,1
11.08586,-50.097656,0,1
11.08674,-49.921875,0,0
11.08742,-49.746094,1,0
11.08812,-49.570312,1,1
11.08884,-49.394531,0,1
11.08968,-49.21875,0,0
11.0903,-49.042969,1,0
11.09096,-48.867188,1,1
11.09162,-48.691406,0,1
11.09242,-48.515625,0,0
11.093,-48.339844,1,0
11.09362,-48.164062,1,1
11.09428,-47.988281,0,1
11.09502,-47.8125,0,0
11.0956,-47.636719,1,0
11.0962,-47.460938,1,1
11.09682,-47.285156,0,1
11.09752,-47.109375,0,0
11.09808,-46.933594,1,0
11.09866,-46.757812,1,1
11.09928,-46.582031,0,1
11.09996,-46.40625,0,0
11.10048,-46.230469,1,0
11.10104,-46.054688,1,1
11.1016,-45.878906,0,1
11.10226,-45.703125,0,0
11.10276,-45.527344,1,0
11.10328,-45.351562,1,1
11.10384,-45.175781,0,1
11.10446,-45,0,0
11.10494,-44.824219,1,0
11.10546,-44.648438,1,1
11.10598,-44.472656,0,1
11.10658,-44.296875,0,0
11.10706,-44.121094,1,0
11.10756,-43.945312,1,1
11.10808,-43.769531,0,1
11.10868,-43.59375,0,0
11.10914,-43.417969,1,0
11.10962,-43.242188,1,1
11.11012,-43.066406,0,1
11.1107,-42.890625,0,0
11.11116,-42.714844,1,0
11.11164,-42.539062,1,1
11.11212,-42.363281,0,1
11.1127,-42.1875,0,0
11.11314,-42.011719,1,0
11.1136,-41.835938,1,1
11.11408,-41.660156,0,1
11.11464,-41.484375,0,0
11.11504,-41.308594,1,0
11.11548,-41.132812,1,1
11.11594,-40.957031,0,1
11.11648,-40.78125,0,0
11.11688,-40.605469,1,0
11.11732,-40.429688,1,1
11.11776,-40.253906,0,1
11.1183,-40.078125,0,0
11.11868,-39.902344,1,0
11.11912,-39.726562,1,1
11.11956,-39.550781,0,1
11.12008,-39.375,0,0
11.12048,-39.199219,1,0
11.1209,-39.023438,1,1
11.12136,-38.847656,0,1
11.12186,-38.671875,0,0
11.12224,-38.496094,1,0
11.12266,-38.320312,1,1
11.12308,-38.144531,0,1
11.12358,-37.96875,0,0
11.12398,-37.792969,1,0
11.12438,-37.617188,1,1
11.1248,-37.441406,0,1
11.1253,-37.265625,0,0
11.12568,-37.089844,1,0
11.12606,-36.914062,1,1
11.12648,-36.738281,0,1
11.12696,-36.5625,0,0
11.12734,-36.386719,1,0
11.12772,-36.210938,1,1
11.12812,-36.035156,0,1
11.1286,-35.859375,0,0
11.12896,-35.683594,1,0
11.12934,-35.507812,1,1
11.12974,-35.332031,0,1
11.13022,-35.15625,0,0
11.13058,-34.980469,1,0
11.13094,-34.804688,1,1
11.13136,-34.628906,0,1
11.13182,-34.453125,0,0
11.13218,-34.277344,1,0
11.13256,-34.101562,1,1
11.13296,-33.925781,0,1
11.13342,-33.75,0,0
11.13376,-33.574219,1,0
11.13412,-33.398438,1,1
11.13452,-33.222656,0,1
11.13498,-33.046875,0,0
11.13532,-32.871094,1,0
11.13568,-32.695312,1,1
11.13604,-32.519531,0,1
11.1365,-32.34375,0,0
11.13682,-32.167969,1,0
11.13718,-31.992188,1,1
11.13754,-31.816406,0,1
11.13798,-31.640625,0,0
11.1383,-31.464844,1,0
11.13866,-31.289062,1,1
11.13904,-31.113281,0,1
11.13946,-30.9375,0,0
11.1398,-30.761719,1,0
11.14016,-30.585938,1,1
11.14052,-30.410156,0,1
11.14094,-30.234375,0,0
11.14128,-30.058594,1,0
11.14162,-29.882812,1,1
11.142,-29.707031,0,1
11.14242,-29.53125,0,0
11.14278,-29.355469,1,0
11.14312,-29.179688,1,1
11.14348,-29.003906,0,1
11.1439,-28.828125,0,0
11.14422,-28.652344,1,0
11.14456,-28.476562,1,1
11.1449,-28.300781,0,1
11.14532,-28.125,0,0
11.14564,-27.949219,1,0
11.14598,-27.773438,1,1
11.14632,-27.597656,0,1
11.14672,-27.421875,0,0
11.14704,-27.246094,1,0
11.14738,-27.070312,1,1
11.14772,-26.894531,0,1
11.14814,-26.71875,0,0
11.14844,-26.542969,1,0
11.14878,-26.367188,1,1
11.14912,-26.191406,0,1
11.14952,-26.015625,0,0
11.14984,-25.839844,1,0
11.15016,-25.664062,1,1
11.1505,-25.488281,0,1
11.1509,-25.3125,0,0
11.15122,-25.136719,1,0
11.15154,-24.960938,1,1
11.1519,-24.785156,0,1
11.1523,-24.609375,0,0
11.1526,-24.433594,1,0
11.15292,-24.257812,1,1
11.15326,-24.082031,0,1
11.15366,-23.90625,0,0
11.15396,-23.730469,1,0
11.15428,-23.554688,1,1
11.15462,-23.378906,0,1
11.155,-23.203125,0,0
11.1553,-23.027344,1,0
11.15562,-22.851562,1,1
11.15596,-22.675781,0,1
11.15634,-22.5,0,0
11.15666,-22.324219,1,0
11.15698,-22.148438,1,1
11.1573,-21.972656,0,1
11.15768,-21.796875,0,0
11.15798,-21.621094,1,0
11.1583,-21.445312,1,1
11.15862,-21.269531,0,1
11.15902,-21.09375,0,0
11.1593,-20.917969,1,0
11.15962,-20.742188,1,1
11.15994,-20.566406,0,1
11.16032,-20.390625,0,0
11.1606,-20.214844,1,0
11.16092,-20.039062,1,1
11.16124,-19.863281,0,1
11.16164,-19.6875,0,0
11.16192,-19.511719,1,0
11.16224,-19.335938,1,1
11.16256,-19.160156,0,1
11.16292,-18.984375,0,0
11.16322,-18.808594,1,0
11.16354,-18.632812,1,1
11.16386,-18.457031,0,1
11.16424,-18.28125,0,0
11.16452,-18.105469,1,0
11.16482,-17.929688,1,1
11.16514,-17.753906,0,1
11.16552,-17.578125,0,0
11.16582,-17.402344,1,0
11.16612,-17.226562,1,1
11.16644,-17.050781,0,1
11.16682,-16.875,0,0
11.1671,-16.699219,1,0
11.1674,-16.523438,1,1
11.16772,-16.347656,0,1
11.16808,-16.171875,0,0
11.16838,-15.996094,1,0
11.16868,-15.820312,1,1
11.169,-15.644531,0,1
11.16936,-15.46875,0,0
11.16966,-15.292969,1,0
11.16996,-15.117188,1,1
11.17026,-14.941406,0,1
11.17062,-14.765625,0,0
11.1709,-14.589844,1,0
11.1712,-14.414062,1,1
11.17152,-14.238281,0,1
11.17188,-14.0625,0,0
11.17216,-13.886719,1,0
11.17246,-13.710938,1,1
11.17276,-13.535156,0,1
11.17314,-13.359375,0,0
11.1734,-13.183594,1,0
11.1737,-13.007812,1,1
11.174,-12.832031,0,1
11.17436,-12.65625,0,0
11.17466,-12.480469,1,0
11.17496,-12.304688,1,1
11.17528,-12.128906,0,1
11.17564,-11.953125,0,0
11.17592,-11.777344,1,0
11.17622,-11.601562,1,1
11.17654,-11.425781,0,1
11.1769,-11.25,0,0
11.17718,-11.074219,1,0
11.17748,-10.898438,1,1
11.17778,-10.722656,0,1
11.17814,-10.546875,0,0
11.1784,-10.371094,1,0
11.1787,-10.195312,1,1
11.179,-10.019531,0,1
11.17936,-9.84375,0,0
11.17962,-9.667969,1,0
11.17992,-9.492188,1,1
11.18022,-9.316406,0,1
11.18058,-9.140625,0,0
11.18086,-8.964844,1,0
11.18116,-8.789062,1,1
11.18146,-8.613281,0,1
11.18182,-8.4375,0,0
11.18208,-8.261719,1,0
11.18238,-8.085938,1,1
11.18268,-7.910156,0,1
11.18304,-7.734375,0,0
11.18332,-7.558594,1,0
11.18362,-7.382812,1,1
11.18392,-7.207031,0,1
11.18426,-7.03125,0,0
11.18454,-6.855469,1,0
11.18482,-6.679688,1,1
11.18514,-6.503906,0,1
11.1855,-6.328125,0,0
11.18576,-6.152344,1,0
11.18606,-5.976562,1,1
11.18634,-5.800781,0,1
11.1867,-5.625,0,0
11.18698,-5.449219,1,0
11.18726,-5.273438,1,1
11.18756,-5.097656,0,1
11.18792,-4.921875,0,0
11.18818,-4.746094,1,0
11.18848,-4.570312,1,1
11.18878,-4.394531,0,1
11.18914,-4.21875,0,0
11.18942,-4.042969,1,0
11.1897,-3.867188,1,1
11.19002,-3.691406,0,1
11.19036,-3.515625,0,0
11.19064,-3.339844,1,0
11.19094,-3.164062,1,1
11.19124,-2.988281,0,1
11.1916,-2.8125,0,0
11.19188,-2.636719,1,0
11.19216,-2.460938,1,1
11.19246,-2.285156,0,1
11.1928,-2.109375,0,0
11.19308,-1.933594,1,0
11.19336,-1.757812,1,1
11.19366,-1.582031,0,1
11.19402,-1.40625,0,0
11.19428,-1.230469,1,0
11.19458,-1.054688,1,1
11.19488,-0.878906,0,1
11.19522,-0.703125,0,0
11.1955,-0.527344,1,0
11.19578,-0.351562,1,1
11.1961,-0.175781,0,1
11.19644,0,0,0
11.19674,0.175781,1,0
11.19702,0.351562,1,1
11.19732,0.527344,0,1
11.19768,0.703125,0,0
11.19794,0.878906,1,0
11.19822,1.054688,1,1
11.19854,1.230469,0,1
11.1989,1.40625,0,0
11.19916,1.582031,1,0
11.19946,1.757812,1,1
11.19976,1.933594,0,1
11.2001,2.109375,0,0
11.20038,2.285156,1,0
11.20066,2.460938,1,1
11.20096,2.636719,0,1
11.20132,2.8125,0,0
11.20158,2.988281,1,0
11.20186,3.164062,1,1
11.20216,3.339844,0,1
11.20252,3.515625,0,0
11.2028,3.691406,1,0
11.20308,3.867188,1,1
11.20338,4.042969,0,1
11.20374,4.21875,0,0
11.20402,4.394531,1,0
11.2043,4.570312,1,1
11.20462,4.746094,0,1
11.20496,4.921875,0,0
11.20526,5.097656,1,0
11.20554,5.273438,1,1
11.20584,5.449219,0,1
11.2062,5.625,0,0
11.20648,5.800781,1,0
11.20676,5.976562,1,1
11.20706,6.152344,0,1
11.20742,6.328125,0,0
11.20768,6.503906,1,0
11.20798,6.679688,1,1
11.20826,6.855469,0,1
11.20862,7.03125,0,0
11.2089,7.207031,1,0
11.2092,7.382812,1,1
11.2095,7.558594,0,1
11.20984,7.734375,0,0
11.21012,7.910156,1,0
11.2104,8.085938,1,1
11.21072,8.261719,0,1
11.21108,8.4375,0,0
11.21138,8.613281,1,0
11.21166,8.789062,1,1
11.21196,8.964844,0,1
11.21232,9.140625,0,0
11.2126,9.316406,1,0
11.21288,9.492188,1,1
11.2132,9.667969,0,1
11.21356,9.84375,0,0
11.21386,10.019531,1,0
11.21414,10.195312,1,1
11.21444,10.371094,0,1
11.2148,10.546875,0,0
11.21506,10.722656,1,0
11.21536,10.898438,1,1
11.21568,11.074219,0,1
11.21604,11.25,0,0
11.21634,11.425781,1,0
11.21664,11.601562,1,1
11.21694,11.777344,0,1
11.2173,11.953125,0,0
11.21756,12.128906,1,0
11.21786,12.304688,1,1
11.21818,12.480469,0,1
11.21854,12.65625,0,0
11.21884,12.832031,1,0
11.21914,13.007812,1,1
11.21944,13.183594,0,1
11.2198,13.359375,0,0
11.22006,13.535156,1,0
11.22036,13.710938,1,1
11.22068,13.886719,0,1
11.22104,14.0625,0,0
11.22134,14.238281,1,0
11.22164,14.414062,1,1
11.22196,14.589844,0,1
11.22232,14.765625,0,0
11.2226,14.941406,1,0
11.2229,15.117188,1,1
11.22322,15.292969,0,1
11.22358,15.46875,0,0
11.22388,15.644531,1,0
11.22418,15.820312,1,1
11.22448,15.996094,0,1
11.22486,16.171875,0,0
11.22514,16.347656,1,0
11.22544,16.523438,1,1
11.22576,16.699219,0,1
11.22612,16.875,0,0
11.22642,17.050781,1,0
11.22672,17.226562,1,1
11.22704,17.402344,0,1
11.2274,17.578125,0,0
11.2277,17.753906,1,0
11.228,17.929688,1,1
11.22834,18.105469,0,1
11.2287,18.28125,0,0
11.22902,18.457031,1,0
11.22932,18.632812,1,1
11.22964,18.808594,0,1
11.23002,18.984375,0,0
11.23032,19.160156,1,0
11.23062,19.335938,1,1
11.23096,19.511719,0,1
11.23134,19.6875,0,0
11.23162,19.863281,1,0
11.23194,20.039062,1,1
11.23226,20.214844,0,1
11.23264,20.390625,0,0
11.23294,20.566406,1,0
11.23324,20.742188,1,1
11.23358,20.917969,0,1
11.23396,21.09375,0,0
11.23426,21.269531,1,0
11.23456,21.445312,1,1
11.2349,21.621094,0,1
11.23528,21.796875,0,0
11.2356,21.972656,1,0
11.2359,22.148438,1,1
11.23624,22.324219,0,1
11.23662,22.5,0,0
11.23694,22.675781,1,0
11.23726,22.851562,1,1
11.2376,23.027344,0,1
11.238,23.203125,0,0
11.2383,23.378906,1,0
11.23862,23.554688,1,1
11.23896,23.730469,0,1
11.23936,23.90625,0,0
11.23966,24.082031,1,0
11.23998,24.257812,1,1
11.24032,24.433594,0,1
11.24072,24.609375,0,0
11.24102,24.785156,1,0
11.24134,24.960938,1,1
11.24168,25.136719,0,1
11.24208,25.3125,0,0
11.24238,25.488281,1,0
11.2427,25.664062,1,1
11.24306,25.839844,0,1
11.24346,26.015625,0,0
11.24376,26.191406,1,0
11.2441,26.367188,1,1
11.24446,26.542969,0,1
11.24486,26.71875,0,0
11.24518,26.894531,1,0
11.24552,27.070312,1,1
11.24588,27.246094,0,1
11.2463,27.421875,0,0
11.24662,27.597656,1,0
11.24696,27.773438,1,1
11.24732,27.949219,0,1
11.24774,28.125,0,0
11.24806,28.300781,1,0
11.2484,28.476562,1,1
11.24876,28.652344,0,1
11.24918,28.828125,0,0
11.2495,29.003906,1,0
11.24984,29.179688,1,1
11.2502,29.355469,0,1
11.25064,29.53125,0,0
11.25094,29.707031,1,0
11.2513,29.882812,1,1
11.25166,30.058594,0,1
11.25208,30.234375,0,0
11.25242,30.410156,1,0
11.25276,30.585938,1,1
11.25316,30.761719,0,1
11.2536,30.9375,0,0
11.25392,31.113281,1,0
11.25426,31.289062,1,1
11.25466,31.464844,0,1
11.2551,31.640625,0,0
11.25544,31.816406,1,0
11.2558,31.992188,1,1
11.25618,32.167969,0,1
11.25664,32.34375,0,0
11.25698,32.519531,1,0
11.25734,32.695312,1,1
11.2577,32.871094,0,1
11.25816,33.046875,0,0
11.25854,33.222656,1,0
11.25892,33.398438,1,1
11.25928,33.574219,0,1
11.25974,33.75,0,0
11.26008,33.925781,1,0
11.26046,34.101562,1,1
11.26084,34.277344,0,1
11.26132,34.453125,0,0
11.26166,34.628906,1,0
11.26204,34.804688,1,1
11.26244,34.980469,0,1
11.2629,35.15625,0,0
11.26326,35.332031,1,0
11.26364,35.507812,1,1
11.26406,35.683594,0,1
11.26454,35.859375,0,0
11.26492,36.035156,1,0
11.2653,36.210938,1,1
11.26572,36.386719,0,1
11.2662,36.5625,0,0
11.26658,36.738281,1,0
11.26698,36.914062,1,1
11.2674,37.089844,0,1
11.2679,37.265625,0,0
